iom_source_index,location_pcode,location_name,adm1_name,adm2_name,adm3_name,adm3_pcode,best_candidate_hot_id,best_candidate_hot_name,best_candidate_score,best_candidate_status,accepted_hot_id,accepted_hot_name,accepted_similarity_score,accepted_match_status,accepted_candidate_rank,matching_decision,automatic_acceptance_threshold
3969,C6773,Tarbikh,Ar-Raqqa,Tell Abiad,Ein Issa,SY110202,node/3600811429,At-Tarbikh,82.35,Review,,,,,,Review required,85.0
5807,C7039,Tel al halib,Ar-Raqqa,Tell Abiad,Ein Issa,SY110202,node/12178644877,Al-Hijaziye,60.87,Low confidence,,,,,,Review required,85.0
4063,C6980,Tellaq / Shuayb Dalaq Maghr,Ar-Raqqa,Tell Abiad,Ein Issa,SY110202,node/571225319,Shu`ayb Dalaq Maghar,80.0,Review,,,,,,Review required,85.0
3331,C7013,Um at Tabat,Ar-Raqqa,Tell Abiad,Ein Issa,SY110202,node/3600811429,At-Tarbikh,57.14,Low confidence,,,,,,Review required,85.0
792,C7051,Um harmala,Ar-Raqqa,Tell Abiad,Ein Issa,SY110202,node/3600613749,Kuramazah,52.63,Low confidence,,,,,,Review required,85.0
6617,C5895,Umaya,Ar-Raqqa,Tell Abiad,Ein Issa,SY110202,node/12146257993,Umayya,90.91,High confidence,node/12146257993,Umayya,90.91,High confidence,1.0,Accepted,85.0
266,C7048,Uqlat al-Kushan,Ar-Raqqa,Tell Abiad,Ein Issa,SY110202,node/12390956923,Wastet al-Heijan,58.06,Low confidence,,,,,,Review required,85.0
3286,C7034,Wasitah Maksur,Ar-Raqqa,Tell Abiad,Ein Issa,SY110202,node/567061145,Wasitah Maksur,100.0,Exact,node/567061145,Wasitah Maksur,100.0,Exact,1.0,Accepted,85.0
5731,C7056,Wasta,Ar-Raqqa,Tell Abiad,Ein Issa,SY110202,node/12376713220,Laqta,60.0,Low confidence,,,,,,Review required,85.0
3418,C5919,Wastet Elhijan,Ar-Raqqa,Tell Abiad,Ein Issa,SY110202,node/12390956923,Wastet al-Heijan,80.0,Review,,,,,,Review required,85.0
737,C5907,Zenbaq,Ar-Raqqa,Tell Abiad,Ein Issa,SY110202,node/567061142,Az-Zenbaq,80.0,Review,,,,,,Review required,85.0
3431,C7050,Zunnar,Ar-Raqqa,Tell Abiad,Ein Issa,SY110202,node/571219843,Zunnar al Kabir,57.14,Low confidence,,,,,,Review required,85.0
3181,C5874,Abu Haya,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3590228826,Abu Haya,100.0,Exact,node/3590228826,Abu Haya,100.0,Exact,1.0,Accepted,85.0
3156,C5881,Abu Haye El Hoz,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12118143402,Abu Haiya al-Houz,81.25,Review,,,,,,Review required,85.0
3199,C7101,Abu Qaber,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3590228826,Abu Haya,58.82,Low confidence,,,,,,Review required,85.0
3299,C5885,Akel,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12209098356,Al-Akel,72.73,Review,,,,,,Review required,85.0
3369,C7017,Al Faraj,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3584019722,Al-Farraj,94.12,High confidence,node/3584019722,Al-Farraj,94.12,High confidence,1.0,Accepted,85.0
3315,C6767,Al Ghazli,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583877493,Al-Ghajir,77.78,Review,,,,,,Review required,85.0
3268,C7063,Al Hassane,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583938158,Al-Hassani,90.0,High confidence,node/3583938158,Al-Hassani,90.0,High confidence,1.0,Accepted,85.0
4738,C7081,Al Jreen,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3588200554,Algren,71.43,Review,,,,,,Review required,85.0
7233,C7076,Al Magat,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12222551654,Al-Manara,70.59,Review,,,,,,Review required,85.0
3126,C8695,Al Mastor,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12222551654,Al-Manara,66.67,Low confidence,,,,,,Review required,85.0
3192,C6768,Al Mushayrfah,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/4031888743,Al Mushayrfah,100.0,Exact,node/4031888743,Al Mushayrfah,100.0,Exact,1.0,Accepted,85.0
5899,C8694,Al Rasem,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583921115,Al-Rasm,93.33,High confidence,node/3583921115,Al-Rasm,93.33,High confidence,1.0,Accepted,85.0
7252,C7088,Al Taher,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3584329013,Al Tahir,87.5,High confidence,node/3584329013,Al Tahir,87.5,High confidence,1.0,Accepted,85.0
6734,C8698,Al Zebaqiya,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12168781568,Al-Buwaidar,63.64,Low confidence,,,,,,Review required,85.0
3157,C7054,Al Zugut,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3588170992,Al-Huz,57.14,Low confidence,,,,,,Review required,85.0
3398,C7053,Al sedeh,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3588170992,Al-Huz,57.14,Low confidence,,,,,,Review required,85.0
5907,C7077,Al-Jamous,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583937304,Jamus,71.43,Review,,,,,,Review required,85.0
3186,C5863,Al-Malikeyyeh,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12216636018,Al-Malikiya,75.0,Review,,,,,,Review required,85.0
3448,C8822,Al-Manaayah,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12222551654,Al-Manara,80.0,Review,,,,,,Review required,85.0
3187,C7020,Al-Maseudia,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/4031888744,Al-Masaudiyah,83.33,Review,,,,,,Review required,85.0
3276,C6510,Al-Raqbah,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583900551,"Urqubah, Al-Raqbah",69.23,Low confidence,,,,,,Review required,85.0
4747,C6511,Al-Wastah,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3584329013,Al Tahir,70.59,Review,,,,,,Review required,85.0
3197,C6507,Alhoz,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3588170992,Al-Huz,72.73,Review,,,,,,Review required,85.0
7478,C5873,Alia,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583900549,Aliya,88.89,High confidence,node/3583900549,Aliya,88.89,High confidence,1.0,Accepted,85.0
3123,C5867,Arbid,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12348880043,Arbid,100.0,Exact,node/12348880043,Arbid,100.0,Exact,1.0,Accepted,85.0
3189,C5842,Aslim Elbarashmeh,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583921115,Al-Rasm,58.33,Low confidence,,,,,,Review required,85.0
4981,C5877,Atshana Sluk,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583958225,Al-Atshana,63.64,Low confidence,,,,,,Review required,85.0
3310,C5870,Aysha,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583895068,Aisha,80.0,Review,,,,,,Review required,85.0
3450,C6922,Aziz,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/573541028,`Aziz,100.0,Exact,node/573541028,`Aziz,100.0,Exact,1.0,Accepted,85.0
3389,C5882,Bab Elkheir,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12238718156,Bab al-Kheir,86.96,High confidence,node/12238718156,Bab al-Kheir,86.96,High confidence,1.0,Accepted,85.0
3312,C5883,Badei Sluk,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583877494,Badi,57.14,Low confidence,,,,,,Review required,85.0
4748,C5856,Big Khweireh,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12238718156,Bab al-Kheir,58.33,Low confidence,,,,,,Review required,85.0
3311,C7089,Bir Aflah,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583895069,Bi'r `Aflah,94.74,High confidence,node/3583895069,Bi'r `Aflah,94.74,High confidence,1.0,Accepted,85.0
4797,C5864,Bir Asi,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583938160,Bi'r Asi,93.33,High confidence,node/3583938160,Bi'r Asi,93.33,High confidence,1.0,Accepted,85.0
3184,C5878,Bir Elkhafaji,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12232173355,Bi'r al-Khafaji,85.71,High confidence,node/12232173355,Bi'r al-Khafaji,85.71,High confidence,1.0,Accepted,85.0
5906,C5875,Bir Elmaajleh,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12238717618,Bi'r al-Ma'ajle,78.57,Review,,,,,,Review required,85.0
3399,C7044,Bir Hawas,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583938160,Bi'r Asi,70.59,Review,,,,,,Review required,85.0
3196,C7062,Bir Mlihan,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3586800679,Bir Mlehan,90.0,High confidence,node/3586800679,Bir Mlehan,90.0,High confidence,1.0,Accepted,85.0
4770,C5861,Bir Mohmmed Elkhader,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12238718155,Bi'r Muhammad al-Khader,79.07,Review,,,,,,Review required,85.0
3179,C5857,Bir Safaak,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12238717878,Bi'r Saf'ak,85.71,High confidence,node/12238717878,Bi'r Saf'ak,85.71,High confidence,1.0,Accepted,85.0
3309,C7097,Bir Shwelan,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3586800679,Bir Mlehan,66.67,Low confidence,,,,,,Review required,85.0
3449,C6935,BirAlandah,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583895069,Bi'r `Aflah,70.0,Review,,,,,,Review required,85.0
3447,C5866,Bteiman,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12248488199,Beteiman,93.33,High confidence,node/12248488199,Beteiman,93.33,High confidence,1.0,Accepted,85.0
3403,C5858,Bweider,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12168781568,Al-Buwaidar,55.56,Low confidence,,,,,,Review required,85.0
3178,C5839,Dadu,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12307211959,Dadu,100.0,Exact,node/12307211959,Dadu,100.0,Exact,1.0,Accepted,85.0
4800,C5879,Dehiz,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12190718546,Ad-Dahliz,57.14,Low confidence,,,,,,Review required,85.0
3388,C5888,Dkheilaniyeh,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12190718062,Ad-Dekheilaniye,81.48,Review,,,,,,Review required,85.0
4886,C7060,Doghaniyeh,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12190718062,Ad-Dekheilaniye,56.0,Low confidence,,,,,,Review required,85.0
4691,C5836,Eastern Serb,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583921117,Waesta Garby,50.0,Low confidence,,,,,,Review required,85.0
3316,C7004,Ghazli (Khalaf Issa el Bek,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3586367830,Al-Khuwaira al-Kabira,47.83,Low confidence,,,,,,Review required,85.0
4819,C5876,Ghizlan,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12356339107,Ghizlan,100.0,Exact,node/12356339107,Ghizlan,100.0,Exact,1.0,Accepted,85.0
3302,C5889,Ghweilan,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583880840,Ghuweilan,94.12,High confidence,node/3583880840,Ghuweilan,94.12,High confidence,1.0,Accepted,85.0
3351,C5893,Haksha,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12390956405,Haksha,100.0,Exact,node/12390956405,Haksha,100.0,Exact,1.0,Accepted,85.0
6580,C6319,Hammam At-Turkman,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3588303006,Hammam at Turkuman,97.14,High confidence,node/3588303006,Hammam at Turkuman,97.14,High confidence,1.0,Accepted,85.0
4799,C7098,Hashisha,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583895068,Aisha,76.92,Review,,,,,,Review required,85.0
3275,C7091,Hasnah Gharbiyah,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583895070,Hasnah al-Gharbiyah,91.43,High confidence,node/3583895070,Hasnah al-Gharbiyah,91.43,High confidence,1.0,Accepted,85.0
3274,C7090,Hasnah al-Sharqiyah,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583900545,Hasnah al-Sharqiyah,100.0,Exact,node/3583900545,Hasnah al-Sharqiyah,100.0,Exact,1.0,Accepted,85.0
3313,C5847,Hawasi,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12297001189,Hawasi,100.0,Exact,node/12297001189,Hawasi,100.0,Exact,1.0,Accepted,85.0
3373,C5884,Hiba,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12312219540,Dhiban,80.0,Review,,,,,,Review required,85.0
3182,C5891,Hteil Elhomor,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12390956376,Hetail al-Humur,64.29,Low confidence,,,,,,Review required,85.0
3370,C5859,Iweh,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/4042556110,Eiwa,50.0,Low confidence,,,,,,Review required,85.0
6458,C8696,Jadedet Sluk,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583921143,Suluk,47.06,Low confidence,,,,,,Review required,85.0
6021,C8697,Kasas Sluk,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12200016954,Ash-Shalkhi,57.14,Low confidence,,,,,,Review required,85.0
4982,C5892,Kattar,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583921142,Katar,90.91,High confidence,node/3583921142,Katar,90.91,High confidence,1.0,Accepted,85.0
6312,C5850,Katun,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12188844275,Al-Khatun,71.43,Review,,,,,,Review required,85.0
3319,C5855,Khatuniya Sluk,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12297002443,Khatuniya,78.26,Review,,,,,,Review required,85.0
3428,C5833,Kherbet Elnaqa,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12304222174,Khirbet an-Naqa,75.86,Review,,,,,,Review required,85.0
805,C5840,Kherbet Jreidi,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12304222338,Khirbet Jereidi,89.66,High confidence,node/12304222338,Khirbet Jereidi,89.66,High confidence,1.0,Accepted,85.0
3371,C5837,Khneifis,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12307211294,Kheneifis,94.12,High confidence,node/12307211294,Kheneifis,94.12,High confidence,1.0,Accepted,85.0
3215,C7085,Khriget Trudeen,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583958226,Kharijat Trudin,73.33,Review,,,,,,Review required,85.0
3159,C5841,Khweitleh,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3590178745,Al-Kheweitle,76.19,Review,,,,,,Review required,85.0
3270,C5865,Kisum,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583938162,Al-Kisum,76.92,Review,,,,,,Review required,85.0
6356,C7087,Kutoum,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583938164,Al-Khatum,53.33,Low confidence,,,,,,Review required,85.0
4801,C5848,Little Khweireh,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3590178745,Al-Kheweitle,59.26,Low confidence,,,,,,Review required,85.0
3180,C5871,Makef,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12209098356,Al-Akel,50.0,Low confidence,,,,,,Review required,85.0
6960,C5869,Maleh,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583921118,Mlehan,72.73,Review,,,,,,Review required,85.0
3198,C7102,Mashrafat Al Alazzo,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583921114,"Al-Dahar, Aldahar",57.14,Low confidence,,,,,,Review required,85.0
3214,C7071,Mlehan,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583921118,Mlehan,100.0,Exact,node/3583921118,Mlehan,100.0,Exact,1.0,Accepted,85.0
4798,C6508,Muheisen,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583900548,Muhaysiniyah,50.0,Low confidence,,,,,,Review required,85.0
7259,C7104,Nussif Tall,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12346400451,Tawil ash-Shweikh,50.0,Low confidence,,,,,,Review required,85.0
3318,C7073,Qahira,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/567057297,Al-Hiba,61.54,Low confidence,,,,,,Review required,85.0
3191,C7012,Qantari,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583921142,Katar,66.67,Low confidence,,,,,,Review required,85.0
7457,C5872,Quneitra,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583900547,Al-Quneitra,84.21,Review,,,,,,Review required,85.0
4796,C7099,Rafah,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3590178746,Rafah,100.0,Exact,node/3590178746,Rafah,100.0,Exact,1.0,Accepted,85.0
3390,C5853,Rajm Onwah,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3586367829,Rajm Unwa,84.21,Review,,,,,,Review required,85.0
49,C6509,Ranin,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583938160,Bi'r Asi,46.15,Low confidence,,,,,,Review required,85.0
3446,C5851,Rgheilan,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12318782321,Regheilan,94.12,High confidence,node/12318782321,Regheilan,94.12,High confidence,1.0,Accepted,85.0
3213,C7068,Rjouba,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3588197828,Reguba,66.67,Low confidence,,,,,,Review required,85.0
3349,C7092,Rujm Mazal,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583880841,Rujm Maz'al,95.24,High confidence,node/3583880841,Rujm Maz'al,95.24,High confidence,1.0,Accepted,85.0
3317,C7072,Rustom Moustafa,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583880841,Rujm Maz'al,53.85,Low confidence,,,,,,Review required,85.0
3269,C7082,Sawadiyeh,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583938163,Sawadiya,82.35,Review,,,,,,Review required,85.0
3185,C5852,Shakil,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12332356199,Shakil,100.0,Exact,node/12332356199,Shakil,100.0,Exact,1.0,Accepted,85.0
3190,C5846,Shalkhi,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12200016954,Ash-Shalkhi,77.78,Review,,,,,,Review required,85.0
3374,C5854,Shamandur,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12332356268,Shamandur,100.0,Exact,node/12332356268,Shamandur,100.0,Exact,1.0,Accepted,85.0
3188,C5887,Sufan,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12335082694,Sufan,100.0,Exact,node/12335082694,Sufan,100.0,Exact,1.0,Accepted,85.0
3195,C6506,Sukkarieh,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583921116,Al-Sukkariyah,72.73,Review,,,,,,Review required,85.0
7503,C5843,Suluk,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583921143,Suluk,100.0,Exact,node/3583921143,Suluk,100.0,Exact,1.0,Accepted,85.0
3298,C7084,Swaideh,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583938163,Sawadiya,53.33,Low confidence,,,,,,Review required,85.0
3260,C7086,Tal Abdalah,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3586790673,Tell Abdallah,83.33,Review,,,,,,Review required,85.0
3314,C7011,Tal Al-Mokhalt,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12188844275,Al-Khatun,60.87,Low confidence,,,,,,Review required,85.0
7372,C5844,Tal Hammam,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/4031888731,Tell Hamam,80.0,Review,,,,,,Review required,85.0
4795,C5868,Tawil Elshweikh,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12346400451,Tawil ash-Shweikh,81.25,Review,,,,,,Review required,85.0
5864,C5880,Thadyen,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3588127440,Ath-Thadiyen,73.68,Review,,,,,,Review required,85.0
3158,C5832,Thiban,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12312219540,Dhiban,83.33,Review,,,,,,Review required,85.0
3350,C5849,Tiba,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12202128847,At-Tiba,72.73,Review,,,,,,Review required,85.0
3400,C7046,Tmaesh,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583895068,Aisha,54.55,Low confidence,,,,,,Review required,85.0
3387,C5845,Um Elhayaya,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583921144,Umm Harmala,63.64,Low confidence,,,,,,Review required,85.0
3372,C5838,Um Harmal,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12137679968,Umm Harmal,94.74,High confidence,node/12137679968,Umm Harmal,94.74,High confidence,1.0,Accepted,85.0
3252,C7080,Um Harmala,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583921144,Umm Harmala,95.24,High confidence,node/3583921144,Umm Harmala,95.24,High confidence,1.0,Accepted,85.0
3353,C7064,Um Hayaya,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3590228826,Abu Haya,70.59,Review,,,,,,Review required,85.0
3301,C7096,Um Zayouf,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583958227,Umar Halul,52.63,Low confidence,,,,,,Review required,85.0
6344,C7061,Umm Tnekeh,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/12137679968,Umm Harmal,50.0,Low confidence,,,,,,Review required,85.0
3352,C5835,Zaydi,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583877494,Badi,66.67,Low confidence,,,,,,Review required,85.0
6202,C5834,Zazu,Ar-Raqqa,Tell Abiad,Suluk,SY110201,node/3583900550,Az-Za'zu',66.67,Low confidence,,,,,,Review required,85.0
6434,C7070,AL Kaltah,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/3586462051,Al-Kinana,66.67,Low confidence,,,,,,Review required,85.0
3375,C7066,AL Ruzz,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/3584019747,`Ayn al `Arus,55.56,Low confidence,,,,,,Review required,85.0
3343,C5800,Abadi,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/3384209017,Abadi,100.0,Exact,node/3384209017,Abadi,100.0,Exact,1.0,Accepted,85.0
3405,C5822,Abatin,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/571224459,Abatin,100.0,Exact,node/571224459,Abatin,100.0,Exact,1.0,Accepted,85.0
3380,C5824,Abu Haye,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/571221528,Abu Haiye,94.12,High confidence,node/571221528,Abu Haiye,94.12,High confidence,1.0,Accepted,85.0
3093,C7100,Abu Kaber,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/3590178749,Abu Qabr,82.35,Review,,,,,,Review required,85.0
3346,C7103,Al Isawi,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/3584060645,`Isawi,76.92,Review,,,,,,Review required,85.0
3097,C7079,Al Rejm,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/12209098358,Al-Ella,57.14,Low confidence,,,,,,Review required,85.0
3443,C6512,Aljern Alaswad,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/3586462043,Jurn al Aswad,81.48,Review,,,,,,Review required,85.0
2381,C5802,Ammuriyeh,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/12351790852,Ammuriye,94.12,High confidence,node/12351790852,Ammuriye,94.12,High confidence,1.0,Accepted,85.0
3437,C5795,Badi,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/3384209017,Abadi,88.89,High confidence,,,,,,Unresolved duplicate conflict,85.0
3439,C8692,Bag Barna,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/12253302513,Banat Ali,66.67,Low confidence,,,,,,Review required,85.0
6457,C7106,Baghdic,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/3384209017,Abadi,66.67,Low confidence,,,,,,Review required,85.0
3463,C5809,Banat Ali,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/12253302513,Banat Ali,100.0,Exact,node/12253302513,Banat Ali,100.0,Exact,1.0,Accepted,85.0
3440,C8693,Ber Tamah,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/3586462041,Bi'r Habash,60.0,Low confidence,,,,,,Review required,85.0
3244,C7083,Ber shmalee,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/3584060640,Bi'r Asheq,57.14,Low confidence,,,,,,Review required,85.0
2383,C5827,Big Yamama,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/12390957576,Yamama Kabira,78.26,Review,,,,,,Review required,85.0
3382,C5810,Bir Arab,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/571219916,Bi'r Arab,94.12,High confidence,node/571219916,Bi'r Arab,94.12,High confidence,1.0,Accepted,85.0
3987,C5808,Bir Asheq,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/3584060640,Bi'r Asheq,94.74,High confidence,node/3584060640,Bi'r Asheq,94.74,High confidence,1.0,Accepted,85.0
2385,C8913,Bir Habash,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/3586462041,Bi'r Habash,95.24,High confidence,node/3586462041,Bi'r Habash,95.24,High confidence,1.0,Accepted,85.0
3406,C5821,Breighi,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/12244225971,Bereighi,93.33,High confidence,node/12244225971,Bereighi,93.33,High confidence,1.0,Accepted,85.0
6040,C7057,Dabaa,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/571224450,Dab`ah,72.73,Review,,,,,,Review required,85.0
2386,C8985,Darb Hassan,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/12368449675,Qassas Gharbi,66.67,Low confidence,,,,,,Review required,85.0
3404,C6513,Eastern Dik,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/12190718857,Ad-Dik Gharbi,50.0,Low confidence,,,,,,Review required,85.0
3413,C7105,Egibes,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/12304221355,Khirbet al-Faras,36.36,Low confidence,,,,,,Review required,85.0
7794,C6514,Ein Al-Arus,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/3584019747,`Ayn al `Arus,81.82,Review,,,,,,Review required,85.0
5996,C5791,Elleh,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/3599246850,Tell Ashik,53.33,Low confidence,,,,,,Review required,85.0
3046,C5829,Farja,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/12365006052,Farja,100.0,Exact,node/12365006052,Farja,100.0,Exact,1.0,Accepted,85.0
3408,C5805,Hweijet Abdi,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/12297001635,Heweijet Abdi,96.0,High confidence,node/12297001635,Heweijet Abdi,96.0,High confidence,1.0,Accepted,85.0
3438,C7095,Jadlaa,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/571224609,Jadla',90.91,High confidence,node/571224609,Jadla',90.91,High confidence,1.0,Accepted,85.0
3383,C5813,Jamailiyeh,Ar-Raqqa,Tell Abiad,Tell Abiad,SY110200,node/571220317,Jamiliye,88.89,High confidence,node/571220317,Jamiliye,88.89,High confidence,1.0,Accepted,85.0
